Gene name,Mutated samples,Samples tested
TPST2,36,2937
TFCP2,36,2937
CD46_ENST00000367047,36,3071
IL23R_ENST00000395227,36,2937
RPL4_ENST00000568588,36,2937
SLC52A2,36,2942
CLEC10A_ENST00000576617,36,2937
TCL1A_ENST00000556450,36,3130
BCL2L13_ENST00000538149,36,2938
TYMS_ENST00000323250,36,3016
ACHE_ENST00000411582,36,2938
XRCC6_ENST00000405878,36,3252
SLC44A3,36,2937
MECP2_ENST00000407218,36,2938
SPANXC,36,2938
NET1,36,2938
RNASE3,36,2937
CUEDC1,36,2938
SPATA46,36,2941
SLC49A3_ENST00000503156,35,2937
TMEM246_ENST00000374848,35,2939
LMOD3_ENST00000489031,35,2937
FBXO31_ENST00000618298,35,2946
SPECC1_ENST00000395530,35,3072
TPBG,35,2937
TMPRSS3_ENST00000398397,35,2937
THEMIS2_ENST00000373925,35,2937
RGS3_ENST00000374136,35,2940
BEGAIN_ENST00000355173,35,2937
FAM53A_ENST00000461064,35,2937
SSX2IP,35,2937
FOXF1,35,2938
MYL10,35,2937
ZNF282_ENST00000479907,35,2937
SUMF2_ENST00000275607,35,2937
PTPN9,35,2938
CDKL1_ENST00000216378,35,2958
SH3KBP1_ENST00000379697,35,2943
ZFP91,35,2937
OR1Q1,35,2938
PARL,35,2937
VWA5A_ENST00000361352,35,2937
LIPH_ENST00000424591,35,2937
BARX2,35,2938
SIRT3_ENST00000532956,35,2939
IFT88,35,2938
STXBP1_ENST00000637173,35,2937
BASP1_ENST00000616743,35,2937
LRRC8A_ENST00000372600,35,2937
HNRNPK_ENST00000376281,35,2938
ZNF709,35,2937
NFIB_ENST00000606230,35,2938
IL32_ENST00000529550,35,2937
CANX_ENST00000504734,35,2937
CABIN1_ENST00000337989,35,2941
DLD_ENST00000440410,35,2938
RRP1B,35,2937
HDAC5_ENST00000336057,35,2938
TTC23_ENST00000558663,35,2937
SPATS2L_ENST00000409151,35,2937
EFHC1_ENST00000637263,35,2938
NR1H3_ENST00000441012,35,2938
KDM5D_ENST00000382806,35,2939
PRUNE1_ENST00000368937,35,2937
SNX16_ENST00000615066,35,2938
TOR1AIP1_ENST00000435319,35,2937
KLC1_ENST00000347839,35,3238
MTA2,35,2937
C16orf46_ENST00000378611,35,2937
C12orf43_ENST00000288757,35,2954
ZNF589_ENST00000412564,35,2937
MFGE8_ENST00000268151,35,2938
DYDC2,35,2937
LRRC37A2_ENST00000333412,35,2937
AGTR2,35,3072
JAZF1,35,3252
LCN1,35,2937
TMEM151A,35,2938
TMEM246_ENST00000374847,35,2939
CREM_ENST00000374734,35,2937
ERMN_ENST00000420719,35,2937
CPEB2_ENST00000382395,35,2937
C16orf89,35,2937
ZNF613,35,2937
SARS2_ENST00000221431,35,2937
BEGAIN_ENST00000637716,35,2937
CTTNBP2NL,35,2937
PHYHIPL_ENST00000373878,35,2937
OR2AT4_ENST00000641931,35,2937
BVES_ENST00000336775,35,2937
NGLY1_ENST00000396649,35,2937
AJUBA_ENST00000361265,35,2954
SMAD9_ENST00000350148,35,3127
FAM86C1_ENST00000426628,35,2937
ZNF630_ENST00000409324,35,2939
REPIN1_ENST00000397281,35,2937
CHERP_ENST00000198939,35,2937
OR2AT4_ENST00000641593,35,2937
HPGD_ENST00000541923,35,2937
PRKACB_ENST00000370680,35,3280
SH2D1A,35,4899
HJV,35,2937
DEFB118,35,2943
HAND2,35,2937
MBOAT7,35,2938
CADPS_ENST00000613879,35,3125
ASAP3_ENST00000618240,35,2937
ACTG1_ENST00000573283,35,2937
C16orf89_ENST00000472572,35,2937
TLE6,35,2937
MTMR14_ENST00000353332,35,2937
HADHB_ENST00000545822,35,2938
NFIB,35,2938
MPP6,35,2938
P4HA3_ENST00000331597,35,2937
ACSL5_ENST00000393081,35,2937
CD247,35,2937
GDF5OS,35,2937
NFE2_ENST00000435572,35,2938
MATR3_ENST00000620916,35,2937
HOMER2,35,2939
TMEM201,35,2937
STK4,35,3091
GYPB,35,2937
EFCAB8,35,2937
CSPG5,35,2937
TCF21,35,2938
RRAGC,35,2937
USP1,35,3072
SLC36A2_ENST00000521967,35,2937
THRA,35,2937
MRPS5,35,2938
ABHD17A_ENST00000292577,35,2938
UQCC1_ENST00000349714,35,2937
SHMT1_ENST00000352886,35,2937
OR10H3_ENST00000305892,35,2939
MPP6_ENST00000396475,35,2938
CCDC154,35,2937
THEMIS2,35,2937
USP1_ENST00000371146,35,3072
ZNF12_ENST00000342651,35,2937
SNX16_ENST00000345957,35,2938
C1QTNF7_ENST00000444304,35,2937
ARMCX5,35,2940
PRPH,35,2939
BCL2_ENST00000333681,35,5430
TMEM196_ENST00000493519,35,2937
ZKSCAN4,35,2937
ALPL_ENST00000374832,35,2937
TSPAN12,35,2937
PILRA,35,2937
REPIN1_ENST00000444957,35,2937
ACTRT3,35,2938
DCUN1D4_ENST00000381441,35,2938
DMRTA2_ENST00000418121,35,2937
HPGD,35,2937
FGF4,35,4984
EGR4_ENST00000436467,35,2937
FSD1L_ENST00000495708,35,2937
CAST_ENST00000510756,35,2937
NGLY1,35,2937
CNN1_ENST00000535659,35,2937
ZNF12_ENST00000404360,35,2937
ERGIC2,35,2937
LIMCH1_ENST00000509638,35,2938
SLC16A5_ENST00000329783,35,2938
CREM_ENST00000337656,35,2937
ZBTB21,35,2938
F10_ENST00000409306,35,2938
PMEL_ENST00000552882,35,2938
DAG1_ENST00000308775,35,2937
UPF3B_ENST00000345865,35,2938
PXYLP1_ENST00000393010,35,2938
PARL_ENST00000311101,35,2937
ZBTB21_ENST00000398511,35,2938
ZNF263_ENST00000538765,35,2937
MECP2_ENST00000640414,35,2938
SLC16A5_ENST00000580123,35,2938
IMPAD1,35,2937
GTF2F1,35,2939
TCF12_ENST00000543579,35,3177
CARNMT1,35,2938
ART5_ENST00000397067,35,2937
HAGH,35,2937
KLK11,35,2938
AC090517.4,35,2937
RSPO4_ENST00000400634,35,2937
SHMT1,35,2937
POLD2_ENST00000406581,35,2943
CD200,35,2937
FOXRED1,35,2937
IFT88_ENST00000351808,35,2938
ARR3_ENST00000374495,35,2937
CYP4A22_ENST00000371890,35,2938
AC118553.2,35,2938
MTMR14,35,2937
CSPG5_ENST00000264723,35,2937
PCNX2_ENST00000488780,35,2939
DYDC2_ENST00000372199,35,2937
STXBP1_ENST00000637521,35,2937
MLF1_ENST00000482628,35,3072
QARS_ENST00000464962,35,2937
ACOT7,35,2938
SLC52A2_ENST00000527078,35,2942
SNX15,35,2938
FGFR1OP_ENST00000349556,35,3072
KRTAP4-7_ENST00000621138,35,2938
WDR4_ENST00000330317,35,2937
PPP2R3A_ENST00000334546,35,3072
CHPF2_ENST00000495645,35,2942
GORASP2,35,2938
GPC1_ENST00000420138,35,2937
ABHD17A,35,2938
EIF4A1,35,2939
ELF1_ENST00000625359,35,2938
RGL4_ENST00000401461,35,2938
NFE2_ENST00000312156,35,2938
MTA3_ENST00000406911,35,2937
UPF3B,35,2938
PTPN18,35,2938
CDK4_ENST00000549606,35,5540
STXBP1_ENST00000636962,35,2937
ALDH3B1_ENST00000612297,35,2937
OR2AT4_ENST00000641504,35,2937
SARS2_ENST00000430193,35,2937
NANOG_ENST00000526286,35,2962
RAB17_ENST00000409822,35,2938
KDM5D_ENST00000541639,35,2939
HDAC5,35,2938
MLF1_ENST00000478894,35,3072
ZYX_ENST00000392910,35,2938
CD300A_ENST00000310828,35,2937
CHTOP,35,2937
MVD,35,2938
TMEM44,35,2937
REN_ENST00000638118,35,2937
THRA_ENST00000584985,35,2937
C16orf89_ENST00000474471,35,2937
VNN3_ENST00000450865,35,2937
TMEM196_ENST00000405844,35,2937
MATR3_ENST00000503811,35,2937
CD8B_ENST00000431506,35,2937
RAB40AL,35,2939
GYPB_ENST00000513128,35,2937
PRRT4_ENST00000535159,35,2937
GUK1_ENST00000366718,35,2937
PRUNE1,35,2937
LONRF1_ENST00000533751,35,2937
KLK11_ENST00000319720,35,2938
SHMT1_ENST00000354098,35,2937
DMRTA2,35,2937
MPP5,35,3035
EXOC3L2,35,2937
HSD11B1_ENST00000367027,35,2937
ARMCX5_ENST00000246174,35,2940
KRT28,35,2938
FGFR1OP_ENST00000622353,35,3072
AFG1L,35,2937
PSEN1_ENST00000557511,35,3072
NFE2,35,2938
TMEM163,35,2937
PMEPA1_ENST00000265626,35,2938
EIF3H_ENST00000611080,35,3072
HPGD_ENST00000542498,35,2937
NFIB_ENST00000636432,35,2938
GNA12,35,2938
C5orf49,35,2937
PUS7_ENST00000469408,35,2937
YAP1_ENST00000345877,35,5074
NECTIN1_ENST00000340882,35,2938
SLC39A14_ENST00000240095,35,2937
SERAC1_ENST00000642903,35,2938
TCL1A_ENST00000555202,35,3130
ART5,35,2937
SMPD1_ENST00000527275,35,2937
PMEL_ENST00000548493,35,2938
IL31RA_ENST00000396836,35,2937
PRRT4_ENST00000489835,35,2937
DAG1_ENST00000515359,35,2937
SRSF4,35,2938
ACTG1,35,2937
SNRNP40,35,2937
AADAT_ENST00000353187,35,2937
YAP1_ENST00000282441,35,5074
CHD6_ENST00000373222,35,2938
ZNF726_ENST00000334589,35,2938
TTI2_ENST00000431156,35,2937
RXYLT1,35,2937
SESN2,35,2938
MIPEP,35,2937
OR4E2_ENST00000408935,35,2937
ZNF726_ENST00000575986,35,2938
MBOAT7_ENST00000338624,35,2938
CST2,35,2937
SUMF2,35,2937
NTF3_ENST00000331010,35,2938
KLC1_ENST00000634686,35,3238
ZNF630,35,2939
ZNF383_ENST00000590503,35,2937
DNAJB1,35,4663
GGA3_ENST00000538886,35,2938
RAPGEF3_ENST00000395358,35,3072
HCRTR1_ENST00000373705,35,3072
STXBP1_ENST00000373299,35,2937
G6PC,35,2939
GPR17_ENST00000393018,35,2937
RANBP3,35,2938
PLEKHO1,35,2938
PDIA2,35,2943
TBC1D17_ENST00000622860,35,2937
NFYC_ENST00000372654,35,2938
SLC25A37,35,2937
POLR2F,35,2937
SIRT3,35,2939
FBXL19_ENST00000562319,35,3072
PECR,35,2938
IL32_ENST00000529699,35,2937
ABHD17A_ENST00000590661,35,2938
SEPT9_ENST00000592420,35,3177
SSX2IP_ENST00000437941,35,2937
SLC6A8_ENST00000430077,35,2939
AADAT_ENST00000337664,35,2937
PTPN9_ENST00000306726,35,2938
ZNF383,35,2937
THRA_ENST00000394121,35,2937
RHOA_ENST00000422781,35,5571
GAGE1_ENST00000610680,35,2937
ZNF114_ENST00000600687,35,2937
MAS1,35,3071
C1QTNF9B_ENST00000382137,35,2937
LMOD3,35,2937
CHTOP_ENST00000614256,35,2937
LCA5_ENST00000369846,35,2937
SSUH2,35,2939
FBXL19,35,3072
PATZ1_ENST00000405309,35,3072
HBG1,35,2941
ZNF383_ENST00000589413,35,2937
SAMD4B,35,2938
CREM_ENST00000348787,35,2937
AP000646.1,35,2937
GPSM1_ENST00000616132,35,2937
NFIB_ENST00000397575,35,2938
SUMF2_ENST00000395435,35,2937
FBXL19_ENST00000338343,35,3072
SARS2,35,2937
PILRA_ENST00000394000,35,2937
VPS45,35,2937
C1QTNF9_ENST00000332018,35,2937
CDCA7_ENST00000410019,35,2938
ZNF630_ENST00000276054,35,2939
USP22,35,3072
PMEL_ENST00000548747,35,2938
ENTPD1_ENST00000453258,35,2937
NMT2_ENST00000378150,35,2938
MTG1,35,2937
CCDC154_ENST00000409671,35,2937
SMAD9,35,3127
COPE_ENST00000349893,35,2937
CCAR2_ENST00000520861,35,2937
NFX1_ENST00000318524,35,2937
ELL_ENST00000596124,35,3072
TAF6_ENST00000472509,35,2937
PATZ1,35,3072
DNAJC10_ENST00000537515,35,2938
AMPD2_ENST00000393688,35,2938
NAA35,35,2937
KIAA1257,35,2937
MATR3_ENST00000510056,35,2937
CDCP1,35,2937
EIF4A1_ENST00000577269,35,2939
PMEL_ENST00000550464,35,2938
CNN1,35,2937
MTHFR_ENST00000641820,35,3015
ASB4_ENST00000428113,35,2937
FTO_ENST00000637001,35,2937
TMEM72,35,2939
PMEPA1,35,2938
HJV_ENST00000475797,35,2937
CPSF2,35,2937
ATG4C,35,2937
CRAT,35,2937
ATP7A_ENST00000645454,35,2939
PIGK_ENST00000359130,35,2938
DLD_ENST00000437604,35,2938
SETDB2_ENST00000611815,35,2937
GTF3C4,35,2938
ATP7A_ENST00000642651,35,2939
ZNF12,35,2937
AC118553.2_ENST00000638792,35,2938
CHPF2,35,2942
VWA5A_ENST00000449321,35,2937
LACRT,35,2937
TBL2_ENST00000432538,35,2937
SAP30BP,35,2937
KRT9,35,2938
DEPDC5_ENST00000400242,35,3100
SAP30BP_ENST00000355423,35,2937
DAG1,35,2937
SIRT3_ENST00000524564,35,2939
NFIB_ENST00000397579,35,2938
STXBP1_ENST00000626539,35,2937
ZBTB21_ENST00000398499,35,2938
DAG1_ENST00000538711,35,2937
IL32_ENST00000531965,35,2937
MTA2_ENST00000527204,35,2937
CHTOP_ENST00000403433,35,2937
CNN1_ENST00000592923,35,2937
KDM5D,35,2939
PILRA_ENST00000350573,35,2937
FHL1_ENST00000370676,35,2938
ENTR1_ENST00000298537,35,2937
PLEKHG6_ENST00000449001,35,2939
STOX2,35,2937
LRTOMT_ENST00000435085,35,2937
PMEPA1_ENST00000395816,35,2938
LIMD1,35,3125
PARP6_ENST00000287196,35,3071
OR7A10_ENST00000248058,35,2937
SIRT3_ENST00000529382,35,2939
MTMR14_ENST00000351233,35,2937
DHX58,35,2938
HDAC2_ENST00000519108,35,3072
SNX16,35,2938
DCUN1D4_ENST00000334635,35,2938
SOWAHB,35,2937
RPSA_ENST00000301821,35,3126
GALNT9_ENST00000541995,35,2937
HJV_ENST00000357836,35,2937
CDCA7_ENST00000347703,35,2938
ERMN_ENST00000410096,35,2937
EZR_ENST00000392177,35,4605
RFX5,35,2937
IFRD1,35,2937
PBX3,35,2937
GUK1_ENST00000366716,35,2937
PTPN18_ENST00000347849,35,2938
RGS21,35,2937
CPEB2_ENST00000382401,35,2937
LRTOMT,35,2937
HOXA13,35,3072
LRRC14,35,2999
ADSSL1,35,2937
FOXRED1_ENST00000532125,35,2937
DUSP5,35,3072
GRAP2,35,2938
PARP6,35,3071
SNX20_ENST00000610485,35,2938
PTCH1_ENST00000468211,35,6505
NFYC_ENST00000372653,35,2938
RGP1,35,2937
RASSF6,35,2938
TMEM196,35,2937
SLC4A1AP_ENST00000326019,35,2937
SCMH1_ENST00000397174,35,2938
TBC1D17,35,2937
SNX18_ENST00000381410,35,2938
CSPG5_ENST00000456150,35,2937
ZNF844_ENST00000441304,35,2937
USP22_ENST00000537526,35,3072
ENDOV_ENST00000520367,35,2937
LHFPL6,35,3072
KLC1_ENST00000246489,35,3238
MFGE8_ENST00000542878,35,2938
OR2AT4,35,2937
DEPDC5_ENST00000646755,35,3100
MAB21L2,35,2937
ENTR1_ENST00000371725,35,2937
AADAT_ENST00000515480,35,2937
STXBP1,35,2937
TACR2,35,3071
ZBTB21_ENST00000398505,35,2938
DET1_ENST00000444300,35,2938
TTC23_ENST00000394135,35,2937
SUMF2_ENST00000434526,35,2937
POR,35,2937
CD300A_ENST00000361933,35,2937
STK25,35,3279
PPP1R3F_ENST00000376188,35,2938
KRTAP10-12,35,3035
FGFR1OP,35,3072
CAST_ENST00000508830,35,2937
PAG1,35,2937
REN,35,2937
HDAC2_ENST00000368632,35,3072
ZNF639_ENST00000621687,35,2937
ZNF114_ENST00000315849,35,2937
CDCA7,35,2938
DEPDC5_ENST00000647438,35,3100
ATOH1,35,2937
NR2C1,35,2938
API5_ENST00000534600,35,2937
GRK2_ENST00000526285,35,3147
YAP1_ENST00000526343,35,5074
CYP4A22_ENST00000620131,35,2938
SERGEF_ENST00000532265,35,2938
LDHB_ENST00000350669,35,2938
AGFG1_ENST00000310078,35,2938
BVES_ENST00000446408,35,2937
CACNA1D_ENST00000638120,35,2939
B3GLCT,35,2937
ATG4C_ENST00000371120,35,2937
LMOD3_ENST00000475434,35,2937
GABPB1_ENST00000380877,35,2938
CD82,35,2938
RPA4,35,2938
ACSL5_ENST00000354655,35,2937
ATP6V1C2,35,2937
GORAB,35,2937
DCUN1D4,35,2938
NKX6-1,35,2937
POR_ENST00000394893,35,2937
GNB4,35,2938
HJV_ENST00000497365,35,2937
SRPX2,35,2938
LRRC8A_ENST00000372599,35,2937
MAGEA3_ENST00000370278,35,2938
NUFIP1,35,2937
ASAP3_ENST00000437606,35,2937
LYNX1-SLURP2_ENST00000523332,35,2937
CHTOP_ENST00000368694,35,2937
RIOX2_ENST00000394198,35,2937
OXGR1_ENST00000543457,35,2937
ITPRIPL2,35,2937
EFCAB11_ENST00000555872,35,2937
C9orf135,35,2937
RTCB,35,2938
SNRPF_ENST00000552085,35,2937
WNT10A,35,3072
RIOX2_ENST00000360258,35,2937
NPLOC4_ENST00000374747,35,2937
TLE2_ENST00000586422,35,2938
ARHGAP27_ENST00000532038,35,2937
OR7A10,35,2937
ACTG1_ENST00000331925,35,2937
VPS45_ENST00000535106,35,2937
ZRANB2_ENST00000611683,35,2938
HAND2_ENST00000621866,35,2937
NEK8,35,2957
PMEPA1_ENST00000347215,35,2938
NFE2_ENST00000553070,35,2938
DHX40,35,2939
TMEM72_ENST00000544540,35,2939
STK24,35,3279
DAB1_ENST00000371230,35,2937
TAF6_ENST00000344095,35,2937
TCF12_ENST00000537840,35,3177
ENDOV,35,2937
FTO_ENST00000636218,35,2937
FLVCR1,35,2937
ACSL5,35,2937
YAP1,35,5074
ZNF630_ENST00000616492,35,2939
NR1H3_ENST00000405853,35,2938
DAG1_ENST00000541308,35,2937
SPAG16_ENST00000413312,35,2937
TAS2R46,35,2937
DYDC2_ENST00000372197,35,2937
PXYLP1_ENST00000502783,35,2938
CABLES2,35,2937
SP3,35,2938
PPDPFL_ENST00000517663,35,2937
CCDC38,35,2937
HEY2,35,3073
SIRT3_ENST00000525319,35,2939
MTG1_ENST00000477902,35,2937
VPS45_ENST00000611412,35,2937
ZNF114,35,2937
HOMER2_ENST00000450735,35,2939
ARMCX5_ENST00000372742,35,2940
LRRC37A2,35,2937
LCA5,35,2937
THEMIS2_ENST00000373927,35,2937
MAGEA3,35,2938
PDE7B_ENST00000615259,35,2937
GCLC_ENST00000513939,35,2937
MAN2C1_ENST00000618257,35,2939
PLEKHO1_ENST00000369126,35,2938
RS1,35,2938
FBXO31,35,2946
MPP5_ENST00000555925,35,3035
YAP1_ENST00000537274,35,5074
GYPB_ENST00000429670,35,2937
RASSF6_ENST00000307439,35,2938
ZNF613_ENST00000391794,35,2937
ZNF791_ENST00000446165,35,2940
TAF6_ENST00000452041,35,2937
RASSF6_ENST00000335049,35,2938
MBOAT7_ENST00000431666,35,2938
CCDC144A_ENST00000456009,35,2937
GJB4,35,2937
ZC3H12A,35,2937
PRUNE1_ENST00000368936,35,2937
C2orf80_ENST00000453017,35,2937
HJV_ENST00000636675,35,2937
SLC4A1AP,35,2937
NFIB_ENST00000397581,35,2938
MFGE8_ENST00000566497,35,2938
PPM1A_ENST00000395076,35,2938
YARS,35,2939
UTP6,35,2937
NFIB_ENST00000637742,35,2938
THEMIS2_ENST00000328928,35,2937
ZNF77,35,2937
SERAC1_ENST00000367101,35,2938
GGA3,35,2938
NOP53,35,2938
NKX3-2,35,2937
GFOD1_ENST00000612338,35,2938
PRRT4,35,2937
NGLY1_ENST00000428257,35,2937
CA6_ENST00000377442,35,2937
STK4_ENST00000372801,35,3091
ATP6V1C2_ENST00000635370,35,2937
RNMT_ENST00000262173,35,2937
ACSL5_ENST00000354273,35,2937
SIX4,35,2937
NFIB_ENST00000646622,35,2938
PXYLP1,35,2938
TMEM44_ENST00000347147,35,2937
GALNT9_ENST00000397325,35,2937
C1QTNF1_ENST00000583904,35,2937
EGR4,35,2937
SAMD4B_ENST00000596368,35,2938
DAG1_ENST00000539901,35,2937
LIPK,35,2937
MFSD8_ENST00000642042,35,2937
HEY2_ENST00000368365,35,3073
FAM131C,35,2937
ZNF157,35,2939
AP3S1,35,2937
SMPD1,35,2937
ART5_ENST00000359918,35,2937
HDAC2,35,3072
EFEMP2,35,2939
CEP290_ENST00000397838,35,2937
PATZ1_ENST00000351933,35,3072
BCAT1_ENST00000538118,35,3071
MTMR14_ENST00000420925,35,2937
PILRA_ENST00000453419,35,2937
TRIM34,35,2938
FKBP5,35,2938
STXBP1_ENST00000637953,35,2937
IBA57,35,2937
ARRB2_ENST00000571206,35,3071
KRTAP6-1,35,2937
PPAT,35,2938
MTA3_ENST00000407270,35,2937
RETREG1_ENST00000399793,35,2937
ZNF480_ENST00000334564,35,2937
WDR4,35,2937
APBB1IP_ENST00000356785,35,2938
RFX2_ENST00000359161,35,2937
RHOBTB2,35,3127
TXNRD1_ENST00000526950,35,2937
OSR2_ENST00000522510,35,2937
SOSTDC1_ENST00000396652,35,2938
RAD51C,35,4975
ZNF480_ENST00000490272,35,2937
ISM1,35,2937
ACTG1_ENST00000575087,35,2937
SEMA4G_ENST00000517724,35,2938
LDHB,35,2938
SHISAL1,35,2937
GRK2,35,3147
CHP2,35,2937
PARL_ENST00000435888,35,2937
EIF3H,35,3072
SAAL1_ENST00000529318,35,2938
TAF6_ENST00000453269,35,2937
LRRC8A,35,2937
PARL_ENST00000639100,35,2937
TRIM34_ENST00000429814,35,2938
EIF3L,35,2937
PPP3R2,35,2938
CPEB2_ENST00000259997,35,2937
SPPL3,35,2937
CSPG5_ENST00000610462,35,2937
ZNF639_ENST00000484866,35,2937
SLC16A5,35,2938
CSNK1A1_ENST00000261798,35,3091
LCN1_ENST00000371781,35,2937
EIF3H_ENST00000276682,35,3072
REPIN1_ENST00000479668,35,2937
NR1H3_ENST00000467728,35,2938
IL22_ENST00000328087,35,2938
IL22,35,2938
CAPN8,35,2937
SNX16_ENST00000353788,35,2938
ASAP3,35,2937
BVES,35,2937
CAST_ENST00000508608,35,2937
IGF1_ENST00000424202,35,4795
CSF1_ENST00000369801,35,2937
KRT9_ENST00000588431,35,2938
NACAD,35,2937
PRKN_ENST00000612485,35,4996
VPS45_ENST00000643970,35,2937
PIGT_ENST00000639499,35,2938
PPP2R5E_ENST00000555899,35,3072
INF2_ENST00000617571,35,2937
CYP1A1_ENST00000395049,35,2937
AADAT,35,2937
EPDR1_ENST00000425345,35,2938
POLD2_ENST00000452185,35,2943
ZNF726_ENST00000322487,35,2938
TM9SF1_ENST00000524835,35,2938
CHERP,35,2937
PAXBP1,35,2937
ZDHHC11B,35,2937
TMEM44_ENST00000381975,35,2937
TPST2_ENST00000398110,35,2937
CYP4A22,35,2938
FTO_ENST00000636491,35,2937
VPS45_ENST00000369128,35,2937
RFX5_ENST00000368870,35,2937
ZNF480,35,2937
LRP1_ENST00000554174,35,3170
STK4_ENST00000499879,35,3091
PTPN7_ENST00000367279,35,2938
MFGE8,35,2938
SPAG11B_ENST00000317900,35,2937
P4HA3,35,2937
C5orf49_ENST00000509627,35,2937
ACSL5_ENST00000433418,35,2937
PDIA2_ENST00000404312,35,2943
TRIP10_ENST00000600428,34,2940
DHRS9_ENST00000428522,34,2942
YAP1_ENST00000629586,34,5074
NUP50_ENST00000396096,34,2937
SLC7A5,34,2938
ARNTL_ENST00000403510,34,2937
EFS,34,2938
AMDHD2_ENST00000302956,34,2937
MFSD6L,34,2938
SCYL1_ENST00000524944,34,2957
GABPB1,34,2938
HDAC5_ENST00000586802,34,2938
GIPC2,34,2937
JAML_ENST00000526620,34,2937
SGO1,34,2937
PORCN_ENST00000537758,34,2938
NBPF12_ENST00000617864,34,2937
FBXL5,34,2938
PPDPFL,34,2937
TRIM41,34,2939
PMEL,34,2938
VEZT_ENST00000261219,34,2937
LARP4_ENST00000522085,34,2937
CCDC125_ENST00000383374,34,2937
TMEM260_ENST00000538838,34,2937
SPEM2,34,2938
EPSTI1_ENST00000398762,34,2937
UBE3C_ENST00000611269,34,3073
TLE6_ENST00000452088,34,2937
EEF2KMT,34,2937
HSPA9,34,2938
COG1_ENST00000618996,34,2937
CENPN_ENST00000305850,34,2937
ZNF791,34,2940
ZNF439_ENST00000455282,34,2938
OLA1_ENST00000409546,34,2938
KLK11_ENST00000391804,34,2938
ARNTL,34,2937
TAPBP_ENST00000489157,34,2940
OSCAR_ENST00000616447,34,2937
RNF217_ENST00000368414,34,2938
AIFM2,34,2937
RBM17_ENST00000379888,34,2937
SPOUT1,34,2937
CLGN,34,2937
CD46_ENST00000480003,34,3071
MAPRE2_ENST00000436190,34,2938
EFR3B_ENST00000401432,34,2937
MRS2_ENST00000378386,34,2938
GPATCH2L,34,2937
NIT2,34,2937
MTA2_ENST00000524902,34,2937
ADA2_ENST00000330232,34,2938
OR10A6,34,2937
TMEM241,34,2938
CREBRF,34,2937
P2RX2,34,2944
YAP1_ENST00000531439,34,5074
LDHAL6B,34,2938
RGL4,34,2938
CHAMP1,34,2937
BRF1_ENST00000446501,34,2937
CDC7,34,3280
KRR1,34,2937
FAM120A_ENST00000375389,34,2937
GALNT12,34,3117
HSPD1,34,2939
DHRS9,34,2942
ANKRD62,34,2942
CST8,34,2937
ZNF571,34,2937
HSPD1_ENST00000345042,34,2939
MUC1_ENST00000342482,34,3201
LARP1B_ENST00000512292,34,2937
SPIDR_ENST00000517693,34,2938
NFYC,34,2938
RFC4_ENST00000296273,34,2949
AKR1C2_ENST00000421196,34,2937
HRH4_ENST00000426880,34,2937
SNX27_ENST00000642376,34,2938
PDSS2,34,2937
RFX5_ENST00000452671,34,2937
RGPD2_ENST00000638730,34,2937
AADAC,34,3125
HPN_ENST00000392226,34,2937
PLS3,34,2939
PPP3CB,34,2939
RALA,34,3260
PPP2R5E_ENST00000422769,34,3072
CSNK1A1_ENST00000377843,34,3091
YTHDF2,34,2937
CYSLTR1_ENST00000373304,34,2943
WDR59_ENST00000536050,34,2943
CDC14B_ENST00000375242,34,2939
CAST_ENST00000504465,34,2937
DHRS9_ENST00000357546,34,2942
COL8A2_ENST00000303143,34,2937
TRA2A,34,2937
NT5C3A_ENST00000381626,34,2937
FBXO24_ENST00000465843,34,2938
GAD2_ENST00000376248,34,2938
OR6C65,34,2938
OSCAR_ENST00000391761,34,2937
NSMF,34,2937
HBG2,34,2941
GIT2_ENST00000457474,34,2938
GIT2,34,2938
FAM9A,34,2938
RANBP10,34,2942
CDC16_ENST00000356221,34,2938
MMP11,34,2939
GIT1_ENST00000579937,34,2943
NSMF_ENST00000371474,34,2937
RCOR3_ENST00000367006,34,2937
PAXBP1_ENST00000290178,34,2937
SUN2,34,2937
IMPA2_ENST00000588927,34,2938
SS18L1_ENST00000370848,34,3072
UEVLD_ENST00000543987,34,2938
DAPK3_ENST00000301264,34,2957
ATF7,34,3071
ZNF544_ENST00000596929,34,2937
AL139260.3,34,2937
ARRDC4,34,2937
KPNA7,34,2938
MTSS1_ENST00000524090,34,2937
DEPDC7_ENST00000311388,34,2937
TTLL10_ENST00000379288,34,2937
TENT5A_ENST00000369754,34,2937
PORCN_ENST00000367574,34,2938
SRP54_ENST00000216774,34,2939
ITPRIPL1_ENST00000536814,34,2937
SGK1_ENST00000367857,34,3341
CDK6_ENST00000424848,34,5419
ZNF207_ENST00000321233,34,2937
CDC16_ENST00000375308,34,2938
VSX1,34,2938
EEF2KMT_ENST00000458008,34,2937
SUCLA2,34,2938
LHPP_ENST00000368839,34,2937
NCR2_ENST00000373083,34,2938
NPRL3,34,3092
TTLL5_ENST00000286650,34,2937
ZNF189_ENST00000615466,34,2938
KLF10,34,2938
SH3YL1_ENST00000405430,34,2937
FERMT1,34,2937
LIMA1_ENST00000341247,34,2937
SLC25A3_ENST00000188376,34,2937
CASC4,34,2937
ZNF207_ENST00000394673,34,2937
TRA2A_ENST00000538367,34,2937
CHGA_ENST00000334654,34,2937
NSMF_ENST00000437259,34,2937
HTR3D_ENST00000453435,34,2937
DAPK3,34,2957
